Participant ID,Run ID,Timestamp,Left Pupil Dilation,Right Pupil Dilation,Blink
Mallika_2-final,Run4,186346283297,3.135971069335937,2.8585357666015625,0.0
Mallika_2-final,Run4,186346299955,3.135971069335937,2.8585357666015625,0.0
Mallika_2-final,Run4,186346331785,3.135971069335937,2.8585357666015625,0.0
Mallika_2-final,Run4,186346348440,3.135971069335937,2.8585357666015625,0.0
Mallika_2-final,Run4,186346382488,3.135971069335937,2.8585357666015625,0.0
Mallika_2-final,Run4,186346399143,3.135971069335937,2.8585357666015625,1.0
Mallika_2-final,Run4,186346415799,3.1219940185546875,2.8585357666015625,1.0
Mallika_2-final,Run4,186346432455,3.2524871826171875,3.1050567626953125,1.0
Mallika_2-final,Run4,186346449111,3.4255523681640625,3.1297149658203125,1.0
Mallika_2-final,Run4,186346465766,3.50677490234375,3.1990966796875,1.0
Mallika_2-final,Run4,186346482427,3.5376129150390625,3.245697021484375,1.0
Mallika_2-final,Run4,186346499087,3.5522613525390625,3.261138916015625,1.0
Mallika_2-final,Run4,186346515747,3.57373046875,3.2726593017578125,1.0
Mallika_2-final,Run4,186346532403,3.5755615234375,3.275238037109375,1.0
Mallika_2-final,Run4,186346549060,3.56005859375,3.27581787109375,1.0
Mallika_2-final,Run4,186346565715,3.561996459960937,3.2710113525390625,1.0
Mallika_2-final,Run4,186346582369,3.5600128173828125,3.2570953369140625,1.0
Mallika_2-final,Run4,186346599022,3.5467681884765625,3.2550811767578125,1.0
Mallika_2-final,Run4,186346615676,3.53472900390625,3.252044677734375,1.0
Mallika_2-final,Run4,186346632333,3.52496337890625,3.2465972900390625,1.0
Mallika_2-final,Run4,186346648989,3.52294921875,3.2458953857421875,1.0
Mallika_2-final,Run4,186346665642,3.510040283203125,3.242279052734375,1.0
Mallika_2-final,Run4,186346682291,3.5039215087890625,3.22705078125,1.0
Mallika_2-final,Run4,186346698939,3.491607666015625,3.23944091796875,1.0
Mallika_2-final,Run4,186346715589,3.487411499023437,3.242767333984375,1.0
Mallika_2-final,Run4,186346732244,3.491119384765625,3.2304229736328125,1.0
Mallika_2-final,Run4,186346748899,3.4853973388671875,3.219512939453125,1.0
Mallika_2-final,Run4,186346765555,3.4807891845703125,3.2134552001953125,1.0
Mallika_2-final,Run4,186346782211,3.483123779296875,3.21661376953125,1.0
Mallika_2-final,Run4,186346798868,3.4878692626953125,3.2110748291015625,1.0
Mallika_2-final,Run4,186346815526,3.488525390625,3.2071075439453125,1.0
Mallika_2-final,Run4,186346832180,3.4886627197265625,3.208236694335937,1.0
Mallika_2-final,Run4,186346848836,3.5133514404296875,3.2074127197265625,1.0
Mallika_2-final,Run4,186346865492,3.52301025390625,3.178451538085937,1.0
Mallika_2-final,Run4,186346882146,3.4452667236328125,3.0962066650390625,1.0
Mallika_2-final,Run4,186346898802,3.401611328125,3.1371002197265625,1.0
Mallika_2-final,Run4,186346915458,3.412353515625,3.13677978515625,1.0
Mallika_2-final,Run4,186346932113,3.415863037109375,3.147003173828125,1.0
Mallika_2-final,Run4,186346948769,3.4010009765625,3.1501007080078125,1.0
Mallika_2-final,Run4,186346965421,3.40289306640625,3.1317291259765625,1.0
Mallika_2-final,Run4,186346982066,3.3959197998046875,3.1219940185546875,1.0
Mallika_2-final,Run4,186346998709,3.387680053710937,3.115264892578125,1.0
Mallika_2-final,Run4,186347015357,3.39117431640625,3.1146697998046875,1.0
Mallika_2-final,Run4,186347032012,3.398651123046875,3.1153106689453125,1.0
Mallika_2-final,Run4,186347048666,3.392486572265625,3.104248046875,1.0
Mallika_2-final,Run4,186347065321,3.3821258544921875,3.09661865234375,1.0
Mallika_2-final,Run4,186347081975,3.38360595703125,3.098876953125,1.0
Mallika_2-final,Run4,186347098629,3.3904266357421875,3.09375,1.0
Mallika_2-final,Run4,186347115285,3.386703491210937,3.0794677734375,1.0
Mallika_2-final,Run4,186347131940,3.3827667236328125,3.08428955078125,1.0
Mallika_2-final,Run4,186347148594,3.40435791015625,3.095077514648437,1.0
Mallika_2-final,Run4,186347165249,3.407333374023437,3.0871124267578125,1.0
Mallika_2-final,Run4,186347181907,3.40545654296875,3.08319091796875,1.0
Mallika_2-final,Run4,186347198563,3.40234375,3.083404541015625,1.0
Mallika_2-final,Run4,186347215222,3.3948516845703125,3.0816802978515625,1.0
Mallika_2-final,Run4,186347231880,3.355804443359375,3.08441162109375,1.0
Mallika_2-final,Run4,186347248538,3.4162063598632812,3.1251678466796875,1.0
Mallika_2-final,Run4,186347265194,3.4766082763671875,3.14813232421875,1.0
Mallika_2-final,Run4,186347281849,3.4766082763671875,3.14813232421875,1.0
Mallika_2-final,Run4,186347298505,3.4823455810546875,3.1705780029296875,1.0
Mallika_2-final,Run4,186347315159,3.450469970703125,3.127532958984375,1.0
Mallika_2-final,Run4,186347331814,3.4575347900390625,3.143585205078125,1.0
Mallika_2-final,Run4,186347348469,3.495834350585937,3.204574584960937,1.0
Mallika_2-final,Run4,186347365123,3.487457275390625,3.194366455078125,1.0
Mallika_2-final,Run4,186347381779,3.4491119384765625,3.1458282470703125,1.0
Mallika_2-final,Run4,186347398435,3.4502410888671875,3.132659912109375,1.0
Mallika_2-final,Run4,186347415090,3.450103759765625,3.1285552978515625,1.0
Mallika_2-final,Run4,186347431746,3.44921875,3.115753173828125,1.0
Mallika_2-final,Run4,186347448403,3.4423065185546875,3.0921783447265625,1.0
Mallika_2-final,Run4,186347465058,3.431503295898437,3.111419677734375,1.0
Mallika_2-final,Run4,186347481714,3.4312286376953125,3.122421264648437,1.0
