Participant ID,Run ID,Timestamp,Left Pupil Dilation,Right Pupil Dilation,Blink
Uli_Final-2,Run1,201555702590,5.4042816162109375,5.5839691162109375,0.0
Uli_Final-2,Run1,201555719233,5.4042816162109375,5.5839691162109375,0.0
Uli_Final-2,Run1,201555750827,5.4042816162109375,5.5839691162109375,0.0
Uli_Final-2,Run1,201555767480,5.4042816162109375,5.5839691162109375,0.0
Uli_Final-2,Run1,201555801540,5.4042816162109375,5.5839691162109375,0.0
Uli_Final-2,Run1,201555818204,5.4042816162109375,5.5839691162109375,1.0
Uli_Final-2,Run1,201555834869,5.3280029296875,5.5839691162109375,1.0
Uli_Final-2,Run1,201555851525,5.3663330078125,5.5839691162109375,1.0
Uli_Final-2,Run1,201555868179,5.4107208251953125,5.5839691162109375,1.0
Uli_Final-2,Run1,201555884833,5.413619995117188,5.5839691162109375,1.0
Uli_Final-2,Run1,201555901506,5.427703857421875,5.5056915283203125,1.0
Uli_Final-2,Run1,201555918180,5.456710815429688,5.505142211914063,1.0
Uli_Final-2,Run1,201555934856,5.49517822265625,5.54632568359375,1.0
Uli_Final-2,Run1,201555951513,5.505905151367188,5.580841064453125,1.0
Uli_Final-2,Run1,201555968170,5.532882690429688,5.6138458251953125,1.0
Uli_Final-2,Run1,201555984826,5.5592041015625,5.62921142578125,1.0
Uli_Final-2,Run1,201556001473,5.583831787109375,5.6662139892578125,1.0
Uli_Final-2,Run1,201556018119,5.5998077392578125,5.6746368408203125,1.0
Uli_Final-2,Run1,201556034766,5.601104736328125,5.70599365234375,1.0
Uli_Final-2,Run1,201556051422,5.5855865478515625,5.7351837158203125,1.0
Uli_Final-2,Run1,201556068077,5.5880126953125,5.712905883789063,1.0
Uli_Final-2,Run1,201556084732,5.593170166015625,5.729400634765625,1.0
Uli_Final-2,Run1,201556101385,5.589141845703125,5.707687377929688,1.0
Uli_Final-2,Run1,201556118036,5.5939483642578125,5.670928955078125,1.0
Uli_Final-2,Run1,201556134688,5.59228515625,5.6878509521484375,1.0
Uli_Final-2,Run1,201556151344,5.5946807861328125,5.6841888427734375,1.0
Uli_Final-2,Run1,201556167999,5.59271240234375,5.704757690429688,1.0
Uli_Final-2,Run1,201556184654,5.5917510986328125,5.727294921875,1.0
Uli_Final-2,Run1,201556201318,5.599945068359375,5.747589111328125,1.0
Uli_Final-2,Run1,201556217984,5.6170654296875,5.78033447265625,1.0
Uli_Final-2,Run1,201556234648,5.6148834228515625,5.748809814453125,1.0
Uli_Final-2,Run1,201556251305,5.5931243896484375,5.722503662109375,1.0
Uli_Final-2,Run1,201556267961,5.589691162109375,5.7103271484375,1.0
Uli_Final-2,Run1,201556284617,5.60162353515625,5.6946868896484375,1.0
Uli_Final-2,Run1,201556301277,5.607574462890625,5.7472686767578125,1.0
Uli_Final-2,Run1,201556317937,5.606170654296875,5.744171142578125,1.0
Uli_Final-2,Run1,201556334597,5.684005737304688,5.705810546875,1.0
Uli_Final-2,Run1,201556351254,5.67816162109375,5.734130859375,1.0
Uli_Final-2,Run1,201556367911,5.606475830078125,5.7425689697265625,1.0
Uli_Final-2,Run1,201556384567,5.595001220703125,5.6775665283203125,1.0
Uli_Final-2,Run1,201556401212,5.531539916992188,5.57366943359375,1.0
Uli_Final-2,Run1,201556417857,5.259735107421875,5.5081329345703125,1.0
Uli_Final-2,Run1,201556434503,5.030242919921875,5.5071767171223955,1.0
Uli_Final-2,Run1,201556451158,5.0568389892578125,5.5062204996744795,0.0
Uli_Final-2,Run1,201556467814,5.08343505859375,5.5052642822265625,0.0
Uli_Final-2,Run1,201556484469,5.1100311279296875,5.5043080647786455,0.0
Uli_Final-2,Run1,201556501117,5.136627197265625,5.5033518473307295,0.0
Uli_Final-2,Run1,201556517765,5.1632232666015625,5.5023956298828125,0.0
Uli_Final-2,Run1,201556534413,5.1898193359375,5.5014394124348955,0.0
Uli_Final-2,Run1,201556551060,5.2164154052734375,5.5004831949869795,0.0
Uli_Final-2,Run1,201556567707,5.243011474609375,5.4995269775390625,0.0
Uli_Final-2,Run1,201556584355,5.2696075439453125,5.4985707600911455,0.0
Uli_Final-2,Run1,201556601009,5.29620361328125,5.4976145426432295,0.0
Uli_Final-2,Run1,201556617664,5.3227996826171875,5.4966583251953125,0.0
Uli_Final-2,Run1,201556634319,5.349395751953125,5.4957021077473955,0.0
Uli_Final-2,Run1,201556650974,5.3759918212890625,5.4947458902994795,0.0
Uli_Final-2,Run1,201556667628,5.402587890625,5.4937896728515625,1.0
Uli_Final-2,Run1,201556684283,5.402587890625,5.380783081054688,1.0
Uli_Final-2,Run1,201556700936,5.339019775390625,5.3799896240234375,1.0
Uli_Final-2,Run1,201556717589,5.339019775390625,5.49261474609375,1.0
Uli_Final-2,Run1,201556734242,4.983123779296875,5.4276275634765625,1.0
Uli_Final-2,Run1,201556750896,4.983123779296875,5.4276275634765625,1.0
Uli_Final-2,Run1,201556767548,5.214385986328125,5.459391276041667,1.0
Uli_Final-2,Run1,201556784201,5.214385986328125,5.4911549886067705,1.0
Uli_Final-2,Run1,201556800854,5.1231231689453125,5.522918701171875,1.0
Uli_Final-2,Run1,201556817506,5.1763916015625,5.522918701171875,1.0
Uli_Final-2,Run1,201556834160,5.14227294921875,5.5279083251953125,1.0
Uli_Final-2,Run1,201556850812,5.176483154296875,5.559585571289063,1.0
Uli_Final-2,Run1,201556867464,5.235610961914063,5.6197357177734375,1.0
Uli_Final-2,Run1,201556884117,5.167205810546875,5.5835723876953125,1.0
Uli_Final-2,Run1,201556900772,5.204498291015625,5.547409057617188,1.0
Uli_Final-2,Run1,201556917426,5.2774200439453125,5.555343627929688,1.0
Uli_Final-2,Run1,201556934080,5.2779083251953125,5.547760009765625,1.0
Uli_Final-2,Run1,201556950734,5.205352783203125,5.535903930664063,1.0
Uli_Final-2,Run1,201556967389,5.218521118164063,5.543670654296875,1.0
Uli_Final-2,Run1,201556984042,5.255889892578125,5.543670654296875,1.0
Uli_Final-2,Run1,201557000697,5.258636474609375,5.541275024414063,1.0
Uli_Final-2,Run1,201557017351,5.2938232421875,5.5059661865234375,1.0
Uli_Final-2,Run1,201557034005,5.289031982421875,5.4991455078125,1.0
Uli_Final-2,Run1,201557050659,5.214996337890625,5.531158447265625,1.0
Uli_Final-2,Run1,201557067314,5.218231201171875,5.537033081054688,1.0
Uli_Final-2,Run1,201557083967,5.218231201171875,5.562835693359375,1.0
Uli_Final-2,Run1,201557100621,5.224380493164063,5.61236572265625,1.0
Uli_Final-2,Run1,201557117275,5.264663696289063,5.5968170166015625,1.0
Uli_Final-2,Run1,201557133929,5.259002685546875,5.5513458251953125,1.0
Uli_Final-2,Run1,201557150583,5.2596282958984375,5.552749633789063,1.0
Uli_Final-2,Run1,201557167238,5.2625732421875,5.552413940429688,1.0
Uli_Final-2,Run1,201557183892,5.2469329833984375,5.5240325927734375,1.0
Uli_Final-2,Run1,201557200545,5.244659423828125,5.522384643554688,1.0
Uli_Final-2,Run1,201557217199,5.2443695068359375,5.46514892578125,1.0
Uli_Final-2,Run1,201557233854,5.23974609375,5.457534790039063,1.0
Uli_Final-2,Run1,201557250507,5.207977294921875,5.520675659179688,1.0
Uli_Final-2,Run1,201557267161,5.204925537109375,5.5140533447265625,1.0
Uli_Final-2,Run1,201557283816,5.204925537109375,5.52606201171875,1.0
Uli_Final-2,Run1,201557300469,5.193359375,5.5199737548828125,1.0
Uli_Final-2,Run1,201557317123,5.226577758789063,5.5144805908203125,1.0
Uli_Final-2,Run1,201557333777,5.2197265625,5.504638671875,1.0
Uli_Final-2,Run1,201557350431,5.181884765625,5.4811553955078125,1.0
Uli_Final-2,Run1,201557367084,5.120361328125,5.4323272705078125,1.0
Uli_Final-2,Run1,201557383739,5.1458892822265625,5.455490112304688,1.0
Uli_Final-2,Run1,201557400392,5.13427734375,5.444244384765625,1.0
Uli_Final-2,Run1,201557417046,5.1766357421875,5.415863037109375,1.0
Uli_Final-2,Run1,201557433700,5.177459716796875,5.4096221923828125,1.0
Uli_Final-2,Run1,201557450354,5.1651458740234375,5.443511962890625,1.0
Uli_Final-2,Run1,201557467007,5.16351318359375,5.43743896484375,1.0
Uli_Final-2,Run1,201557483662,5.1323089599609375,5.4007568359375,1.0
Uli_Final-2,Run1,201557500316,5.12762451171875,5.3968505859375,1.0
Uli_Final-2,Run1,201557516969,5.130096435546875,5.430908203125,1.0
Uli_Final-2,Run1,201557533624,5.128463745117188,5.4278106689453125,1.0
Uli_Final-2,Run1,201557550278,5.1260528564453125,5.426300048828125,1.0
Uli_Final-2,Run1,201557566931,5.0438995361328125,5.3436126708984375,1.0
Uli_Final-2,Run1,201557583586,4.950592041015625,5.26934814453125,1.0
Uli_Final-2,Run1,201557600240,4.95013427734375,5.301361083984375,1.0
Uli_Final-2,Run1,201557616893,4.95013427734375,5.336151123046875,1.0
Uli_Final-2,Run1,201557633548,4.821044921875,5.3400726318359375,1.0
Uli_Final-2,Run1,201557650202,4.96624755859375,5.324874877929688,1.0
Uli_Final-2,Run1,201557666855,5.028167724609375,5.2991790771484375,1.0
Uli_Final-2,Run1,201557683510,4.92449951171875,5.2642669677734375,1.0
Uli_Final-2,Run1,201557700164,4.976806640625,5.1678619384765625,1.0
Uli_Final-2,Run1,201557716818,5.052749633789063,5.276412963867188,1.0
Uli_Final-2,Run1,201557733472,5.072280883789063,5.358169555664063,1.0
Uli_Final-2,Run1,201557750126,5.000762939453125,5.337905883789063,1.0
Uli_Final-2,Run1,201557766780,5.006851196289063,5.343032836914063,1.0
Uli_Final-2,Run1,201557783434,5.01959228515625,5.3363037109375,1.0
Uli_Final-2,Run1,201557800088,4.9988861083984375,5.3214111328125,1.0
Uli_Final-2,Run1,201557816742,4.9988861083984375,5.264434814453125,1.0
Uli_Final-2,Run1,201557833396,4.999935695103237,5.269081702599158,0.0
Uli_Final-2,Run1,201557850050,5.000985281808036,5.2737285907451925,0.0
