Participant ID,Run ID,Timestamp,Left Pupil Dilation,Right Pupil Dilation,Blink
Uli-trial_2,Run1,200452868360,2.7891387939453125,2.9121856689453125,0.0
Uli-trial_2,Run1,200452885047,2.7891387939453125,2.9121856689453125,0.0
Uli-trial_2,Run1,200452915029,2.7891387939453125,2.9121856689453125,0.0
Uli-trial_2,Run1,200452931690,2.7891387939453125,2.9121856689453125,0.0
Uli-trial_2,Run1,200452965742,2.7891387939453125,2.9121856689453125,0.0
Uli-trial_2,Run1,200452982385,2.7891387939453125,2.9121856689453125,1.0
Uli-trial_2,Run1,200452999028,2.8494873046875,2.9750213623046875,1.0
Uli-trial_2,Run1,200453015687,2.9005584716796875,3.05230712890625,1.0
Uli-trial_2,Run1,200453032344,2.95123291015625,3.088104248046875,1.0
Uli-trial_2,Run1,200453049003,2.971176147460937,3.106552124023437,1.0
Uli-trial_2,Run1,200453065637,2.969223022460937,3.1073150634765625,1.0
Uli-trial_2,Run1,200453082265,3.0441436767578125,3.2218017578125,1.0
Uli-trial_2,Run1,200453098892,3.215057373046875,3.324920654296875,1.0
Uli-trial_2,Run1,200453115544,3.142364501953125,3.2301177978515625,1.0
Uli-trial_2,Run1,200453132198,3.1491241455078125,3.2335205078125,1.0
Uli-trial_2,Run1,200453148852,3.15863037109375,3.2518310546875,1.0
Uli-trial_2,Run1,200453165495,3.163055419921875,3.2706756591796875,1.0
Uli-trial_2,Run1,200453182136,3.174896240234375,3.290863037109375,1.0
Uli-trial_2,Run1,200453198776,3.19000244140625,3.29931640625,1.0
Uli-trial_2,Run1,200453215428,3.201568603515625,3.3076934814453125,1.0
Uli-trial_2,Run1,200453232081,3.216796875,3.3069305419921875,1.0
Uli-trial_2,Run1,200453248733,3.2289581298828125,3.320159912109375,1.0
Uli-trial_2,Run1,200453265396,3.228378295898437,3.331573486328125,1.0
Uli-trial_2,Run1,200453282063,3.2324371337890625,3.342498779296875,1.0
Uli-trial_2,Run1,200453298730,3.23736572265625,3.344390869140625,1.0
Uli-trial_2,Run1,200453315388,3.240997314453125,3.358428955078125,1.0
Uli-trial_2,Run1,200453332043,3.240753173828125,3.3679962158203125,1.0
Uli-trial_2,Run1,200453348696,3.24005126953125,3.3732147216796875,1.0
Uli-trial_2,Run1,200453365359,3.24566650390625,3.370635986328125,1.0
Uli-trial_2,Run1,200453382024,3.244476318359375,3.368637084960937,1.0
Uli-trial_2,Run1,200453398689,3.2395782470703125,3.364044189453125,1.0
Uli-trial_2,Run1,200453415348,3.2223052978515625,3.356292724609375,1.0
Uli-trial_2,Run1,200453432003,3.2091064453125,3.3594970703125,1.0
Uli-trial_2,Run1,200453448658,3.18792724609375,3.346160888671875,1.0
Uli-trial_2,Run1,200453465317,3.170166015625,3.333236694335937,1.0
Uli-trial_2,Run1,200453481976,3.245941162109375,3.322845458984375,1.0
Uli-trial_2,Run1,200453498637,3.208282470703125,3.3058624267578125,1.0
Uli-trial_2,Run1,200453515294,3.093536376953125,3.393783569335937,1.0
Uli-trial_2,Run1,200453531950,2.99908447265625,3.327377319335937,1.0
Uli-trial_2,Run1,200453548606,2.850067138671875,3.1729736328125,1.0
Uli-trial_2,Run1,200453565256,2.850067138671875,3.143402099609375,1.0
Uli-trial_2,Run1,200453581905,2.8060302734375,3.2577667236328125,1.0
Uli-trial_2,Run1,200453598554,2.901153564453125,3.2216339111328125,1.0
Uli-trial_2,Run1,200453615205,2.901336669921875,3.1114044189453125,1.0
Uli-trial_2,Run1,200453631861,2.904037475585937,3.1158905029296875,1.0
Uli-trial_2,Run1,200453648516,2.894134521484375,3.103744506835937,1.0
Uli-trial_2,Run1,200453665169,2.8853759765625,3.087860107421875,1.0
Uli-trial_2,Run1,200453681823,2.887557983398437,3.088165283203125,1.0
Uli-trial_2,Run1,200453698476,2.8906707763671875,3.091903686523437,1.0
Uli-trial_2,Run1,200453715129,2.993881225585937,3.09619140625,1.0
Uli-trial_2,Run1,200453731783,2.98187255859375,3.078155517578125,1.0
Uli-trial_2,Run1,200453748436,2.883041381835937,3.076507568359375,1.0
Uli-trial_2,Run1,200453765091,2.8861846923828125,3.09027099609375,1.0
Uli-trial_2,Run1,200453781745,2.888580322265625,3.098480224609375,1.0
Uli-trial_2,Run1,200453798400,2.8860015869140625,3.096908569335937,1.0
Uli-trial_2,Run1,200453815056,2.9005889892578125,3.108749389648437,1.0
Uli-trial_2,Run1,200453831710,2.902740478515625,3.117584228515625,1.0
Uli-trial_2,Run1,200453848365,2.92010498046875,3.133285522460937,1.0
Uli-trial_2,Run1,200453865018,2.930999755859375,3.137420654296875,1.0
Uli-trial_2,Run1,200453881670,2.9284210205078125,3.15753173828125,1.0
Uli-trial_2,Run1,200453898323,2.929779052734375,3.176910400390625,1.0
Uli-trial_2,Run1,200453914975,2.9488525390625,3.1834869384765625,1.0
Uli-trial_2,Run1,200453931627,2.9710693359375,3.1833953857421875,1.0
Uli-trial_2,Run1,200453948279,2.9930419921875,3.2126007080078125,1.0
Uli-trial_2,Run1,200453964931,2.999374389648437,3.217758178710937,1.0
Uli-trial_2,Run1,200453981582,3.0212554931640625,3.2324676513671875,1.0
Uli-trial_2,Run1,200453998235,3.0403289794921875,3.240463256835937,1.0
Uli-trial_2,Run1,200454014887,3.063568115234375,3.2703857421875,1.0
Uli-trial_2,Run1,200454031538,3.070526123046875,3.286956787109375,1.0
Uli-trial_2,Run1,200454048190,3.0751495361328125,3.2962799072265625,1.0
Uli-trial_2,Run1,200454064843,3.078598022460937,3.3084716796875,1.0
Uli-trial_2,Run1,200454081498,3.0975341796875,3.327133178710937,1.0
Uli-trial_2,Run1,200454098151,3.1139373779296875,3.327880859375,1.0
Uli-trial_2,Run1,200454114806,3.123291015625,3.3363800048828125,1.0
Uli-trial_2,Run1,200454131460,3.125839233398437,3.344589233398437,1.0
Uli-trial_2,Run1,200454148114,3.1315155029296875,3.3485107421875,1.0
Uli-trial_2,Run1,200454164768,3.13580322265625,3.3497467041015625,1.0
Uli-trial_2,Run1,200454181423,3.138671875,3.3487701416015625,1.0
Uli-trial_2,Run1,200454198077,3.133392333984375,3.3429412841796875,1.0
Uli-trial_2,Run1,200454214731,3.12823486328125,3.3397216796875,1.0
Uli-trial_2,Run1,200454231386,3.128082275390625,3.330841064453125,1.0
